id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,min_nights_ratio,availability_rate,price_category
586,Beautiful loft,56359,Michael,Manhattan,East Village,40.79714,-74.04944,Shared Room,394.0,1.0,220.0,2011-06-12,1.33,12.0,271,0.0027397260273972603,0.7424657534246575,Luxury
973,Beautiful loft,61734,John,Bronx,Riverdale,40.59611,-73.83159,Private Room,148.0,1.0,4.0,2013-08-12,5.21,1.0,39,0.0027397260273972603,0.10684931506849316,Mid-range
531,Sunny room in the heart of NYC,19161,Sofia,Bronx,Mott Haven,40.51182,-74.09078,Private Room,92.0,73.5,389.0,2013-04-28,1.16,8.0,111,0.20136986301369864,0.3041095890410959,Mid-range
665,Unknown,47974,Maria,Staten Island,Tompkinsville,40.54986,-73.7123,Private Room,224.0,73.5,296.0,2019-06-02,1.21,11.0,250,0.20136986301369864,0.684931506849315,High
819,Unknown,3565,Unknown,Bronx,Concourse,40.61313,-73.77612,Entire Home/Apt,-104.0,73.5,314.0,2019-03-21,9.77,11.0,1,0.20136986301369864,0.0027397260273972603,
274,Sunny room in the heart of NYC,42614,David,Queens,Elmhurst,40.71654,-73.77996,Private Room,364.0,1.0,158.0,,6.57,3.0,289,0.0027397260273972603,0.7917808219178082,Luxury
901,Beautiful loft,37428,Anna,Manhattan,Harlem,40.56247,-74.04366,Shared Room,484.0,30.0,27.0,2017-12-02,1.63,2.0,118,0.0821917808219178,0.3232876712328767,Luxury
667,Quiet private room,9019,Olivia,Brooklyn,Bedford-Stuyvesant,40.85893,-74.08185,Entire Home/Apt,170.0,2.0,90.0,,1.41,20.0,240,0.005479452054794521,0.6575342465753424,High
681,Quiet private room,14255,Anna,Staten Island,St. George,40.78962,-73.98965,Entire Home/Apt,424.0,3.0,327.0,,8.36,16.0,182,0.00821917808219178,0.4986301369863014,Luxury
803,Beautiful loft,9648,Sarah,Staten Island,Stapleton,40.6238,-73.88307,Private Room,421.0,73.5,327.0,2012-05-02,8.53,9.0,1,0.20136986301369864,0.0027397260273972603,Luxury
178,Unknown,2620,Sarah,Brooklyn,Williamsburg,40.6279,-73.80916,Private Room,457.0,1.0,44.0,,3.27,20.0,141,0.0027397260273972603,0.3863013698630137,Luxury
301,  Spacious 2BR  ,85180,Unknown,Manhattan,Chelsea,40.76803,-74.04629,Private Room,177.0,1.0,331.0,2011-03-24,6.58,14.0,69,0.0027397260273972603,0.18904109589041096,High
38,  Spacious 2BR  ,7734,Sarah,Bronx,Riverdale,40.87764,-73.84485,Entire Home/Apt,313.0,30.0,52.0,2011-10-10,4.79,9.0,174,0.0821917808219178,0.4767123287671233,Luxury
354,  Spacious 2BR  ,64891,Unknown,Brooklyn,Kensington,40.68386,-74.08686,Entire Home/Apt,466.0,73.5,337.0,2015-12-06,4.31,4.0,159,0.20136986301369864,0.43561643835616437,Luxury
203,Sunny room in the heart of NYC,94959,James,Bronx,Riverdale,40.5887,-73.96346,Entire Home/Apt,79.0,3.0,280.0,,0.47,14.0,84,0.00821917808219178,0.23013698630136986,Mid-range
237,Sunny room in the heart of NYC,99145,Robert,Brooklyn,Kensington,40.59197,-73.97371,Entire Home/Apt,142.0,5.0,264.0,2019-01-23,2.49,11.0,47,0.0136986301369863,0.12876712328767123,Mid-range
150,  Spacious 2BR  ,8152,Unknown,Manhattan,Chelsea,40.78847,-73.98603,Entire Home/Apt,313.0,1.0,337.0,,5.1,8.0,200,0.0027397260273972603,0.547945205479452,Luxury
448,  Spacious 2BR  ,11245,James,Queens,Elmhurst,40.57699,-73.84625,Entire Home/Apt,257.0,1.0,104.0,2013-06-02,5.49,14.0,104,0.0027397260273972603,0.28493150684931506,High
218,Unknown,77099,Lisa,Manhattan,Upper West Side,40.81986,-73.7591,Private Room,88.0,73.5,236.0,2019-10-02,0.68,16.0,50,0.20136986301369864,0.136986301369863,Mid-range
717,Unknown,88674,James,Bronx,Concourse,40.85424,-73.70487,Entire Home/Apt,373.0,5.0,35.0,2013-03-20,6.78,7.0,76,0.0136986301369863,0.20821917808219179,Luxury
467,Cozy apartment near park,18157,Olivia,Manhattan,Upper West Side,40.63932,-73.94345,Entire Home/Apt,377.0,1.0,270.0,,7.01,11.0,280,0.0027397260273972603,0.7671232876712328,Luxury
583,Unknown,44081,Maria,Manhattan,Upper West Side,40.52057,-73.91107,Entire Home/Apt,479.0,73.5,266.0,2018-09-06,8.36,8.0,150,0.20136986301369864,0.410958904109589,Luxury
899,Quiet private room,97466,Sofia,Queens,Ridgewood,40.61469,-74.04848,Entire Home/Apt,98.0,73.5,99.0,2016-06-24,8.4,1.0,33,0.20136986301369864,0.09041095890410959,Mid-range
472,Sunny room in the heart of NYC,34654,Sarah,Bronx,Mott Haven,40.77809,-74.09787,Entire Home/Apt,122.0,30.0,160.0,2012-05-01,2.07,2.0,82,0.0821917808219178,0.22465753424657534,Mid-range
303,Modern studio,87997,Anna,Brooklyn,Bushwick,40.79207,-73.88944,Entire Home/Apt,383.0,3.0,238.0,,0.89,3.0,241,0.00821917808219178,0.6602739726027397,Luxury
906,Quiet private room,65491,Daniel,Brooklyn,Kensington,40.5986,-73.91522,Private Room,239.0,2.0,170.0,2012-01-27,3.62,10.0,271,0.005479452054794521,0.7424657534246575,High
970,Quiet private room,76062,Daniel,Queens,Astoria,40.552,-73.94353,Entire Home/Apt,224.0,3.0,54.0,2018-09-09,5.83,5.0,321,0.00821917808219178,0.8794520547945206,High
917,Quiet private room,78180,Sofia,Staten Island,Stapleton,40.72388,-73.89813,Shared Room,337.0,30.0,371.0,2017-10-22,6.65,12.0,25,0.0821917808219178,0.0684931506849315,Luxury
978,Cozy apartment near park,2337,David,Manhattan,Chelsea,40.76193,-73.80754,Entire Home/Apt,279.0,73.5,382.0,2012-02-14,5.78,5.0,363,0.20136986301369864,0.9945205479452055,High
389,  Spacious 2BR  ,27146,Sarah,Queens,Elmhurst,40.81839,-73.7801,Private Room,364.0,1.0,318.0,,0.87,6.0,247,0.0027397260273972603,0.6767123287671233,Luxury
50,Unknown,4794,Daniel,Staten Island,St. George,40.61495,-74.00901,Private Room,-214.25,1.0,222.0,,4.44,2.0,355,0.0027397260273972603,0.9726027397260274,
423,Unknown,58725,John,Manhattan,East Village,40.79603,-74.01787,Entire Home/Apt,447.0,1.0,3.0,2016-01-03,0.31,7.0,58,0.0027397260273972603,0.1589041095890411,Luxury
388,  Spacious 2BR  ,90780,David,Staten Island,St. George,40.77901,-74.09168,Entire Home/Apt,360.0,3.0,371.0,2014-08-12,2.33,11.0,112,0.00821917808219178,0.30684931506849317,Luxury
571,Beautiful loft,11041,Emma,Brooklyn,Bushwick,40.59281,-73.86455,Private Room,500.0,2.0,211.0,2019-02-10,0.0,2.0,127,0.005479452054794521,0.34794520547945207,Luxury
391,Sunny room in the heart of NYC,81028,Olivia,Queens,Flushing,40.607,-74.03953,Private Room,0.0,73.5,309.0,2012-12-02,7.99,20.0,56,0.20136986301369864,0.15342465753424658,
826,Beautiful loft,57966,James,Queens,Long Island City,40.50305,-73.95019,Entire Home/Apt,-131.0,73.5,89.0,2017-03-02,2.13,8.0,78,0.20136986301369864,0.2136986301369863,
353,Cozy apartment near park,72098,Daniel,Brooklyn,Bedford-Stuyvesant,40.74929,-73.79593,Private Room,108.0,73.5,392.0,2018-08-07,6.62,11.0,251,0.20136986301369864,0.6876712328767123,Mid-range
194,Sunny room in the heart of NYC,14751,James,Brooklyn,Bedford-Stuyvesant,40.50372,-73.93165,Entire Home/Apt,385.0,1.0,339.0,,7.01,17.0,214,0.0027397260273972603,0.5863013698630137,Luxury
236,Cozy apartment near park,61142,Emma,Manhattan,Upper West Side,40.87881,-73.77882,Entire Home/Apt,287.0,3.0,275.0,2015-12-15,5.64,15.0,124,0.00821917808219178,0.33972602739726027,High
882,Unknown,1730,Emma,Brooklyn,Kensington,40.73453,-73.74864,Private Room,220.0,1.0,121.0,,8.0,11.0,162,0.0027397260273972603,0.4438356164383562,High
481,Unknown,23913,Olivia,Bronx,Fordham,40.59769,-73.80441,Entire Home/Apt,303.0,73.5,350.0,,6.75,3.0,268,0.20136986301369864,0.7342465753424657,Luxury
56,Sunny room in the heart of NYC,80964,Chris,Brooklyn,Bushwick,40.82897,-73.72388,Entire Home/Apt,164.0,1.0,345.0,2014-01-08,8.84,8.0,287,0.0027397260273972603,0.7863013698630137,High
117,  Spacious 2BR  ,44288,Olivia,Staten Island,Stapleton,40.78303,-73.77769,Entire Home/Apt,145.0,1.0,287.0,,1.35,3.0,124,0.0027397260273972603,0.33972602739726027,Mid-range
97,Sunny room in the heart of NYC,73070,David,Brooklyn,Bedford-Stuyvesant,40.6613,-74.0819,Private Room,402.0,1.0,291.0,2019-12-04,2.89,9.0,197,0.0027397260273972603,0.5397260273972603,Luxury
142,Unknown,32056,skaklsja,Staten Island,St. George,40.59901,-73.75008,Entire Home/Apt,454.0,1.0,230.0,,4.4,7.0,60,0.0027397260273972603,0.1643835616438356,Luxury
740,  Spacious 2BR  ,86257,John,Manhattan,Upper West Side,40.60626,-73.95028,Entire Home/Apt,411.0,7.0,81.0,2014-10-09,1.97,10.0,133,0.019178082191780823,0.3643835616438356,Luxury
910,Modern studio,5967,Chris,Manhattan,Upper West Side,40.60782,-74.09879,Private Room,392.0,2.0,341.0,,0.43,19.0,312,0.005479452054794521,0.8547945205479452,Luxury
822,Unknown,2533,Sarah,Brooklyn,Bedford-Stuyvesant,40.77238,-73.70963,Entire Home/Apt,408.0,30.0,367.0,,2.19,19.0,49,0.0821917808219178,0.13424657534246576,Luxury
625,Unknown,43875,Anna,Manhattan,Harlem,40.86513,-73.83263,Entire Home/Apt,231.0,30.0,361.0,,3.19,10.0,68,0.0821917808219178,0.1863013698630137,High
604,Unknown,56797,David,Bronx,Fordham,40.69549,-73.90007,Shared Room,416.0,2.0,164.0,,5.55,3.0,41,0.005479452054794521,0.11232876712328767,Luxury
121,Cozy apartment near park,88584,Michael,Staten Island,Stapleton,40.64087,-74.04402,Entire Home/Apt,116.0,73.5,250.0,,5.24,2.0,38,0.20136986301369864,0.10410958904109589,Mid-range
752,Modern studio,92464,Lisa,Brooklyn,Kensington,40.57429,-73.78957,Entire Home/Apt,0.0,1.0,34.0,2015-08-04,9.45,20.0,338,0.0027397260273972603,0.9260273972602739,
766,Modern studio,23729,Chris,Staten Island,Tompkinsville,40.74522,-73.78524,Private Room,367.0,3.0,97.0,,3.22,4.0,236,0.00821917808219178,0.6465753424657534,Luxury
879,Unknown,18009,Michael,Brooklyn,Bushwick,40.89904,-73.82157,Private Room,345.0,73.5,242.0,,8.35,8.0,458,0.20136986301369864,1.2547945205479452,Luxury
63,Beautiful loft,13656,Robert,Staten Island,Tompkinsville,40.53803,-73.92929,Shared Room,234.0,3.0,191.0,,0.92,12.0,43,0.00821917808219178,0.1178082191780822,High
802,Unknown,39314,David,Brooklyn,Bedford-Stuyvesant,40.5801,-73.82597,Private Room,120.0,1.0,168.0,2014-01-08,1.31,9.0,132,0.0027397260273972603,0.36164383561643837,Mid-range
807,Sunny room in the heart of NYC,96145,Anna,Queens,Elmhurst,40.53409,-73.76279,Entire Home/Apt,191.0,73.5,266.0,,4.74,11.0,283,0.20136986301369864,0.7753424657534247,High
454,Modern studio,46140,Sofia,Staten Island,Tompkinsville,40.76339,-73.94688,Shared Room,286.0,3.0,375.0,,1.1,5.0,293,0.00821917808219178,0.8027397260273973,High
346,Sunny room in the heart of NYC,99900,Unknown,Brooklyn,Kensington,40.54313,-73.78278,Private Room,250.0,73.5,303.0,2011-08-04,0.44,4.0,154,0.20136986301369864,0.42191780821917807,High
415,  Spacious 2BR  ,56058,Lisa,Staten Island,Stapleton,40.89804,-73.99039,Entire Home/Apt,-214.25,73.5,238.0,,8.84,18.0,114,0.20136986301369864,0.31232876712328766,
4,Cozy apartment near park,8331,Daniel,Queens,Flushing,40.75399,-73.88634,Entire Home/Apt,361.0,2.0,83.0,2018-09-07,6.88,8.0,112,0.005479452054794521,0.30684931506849317,Luxury
59,Unknown,29305,Daniel,Queens,Astoria,40.75668,-73.86114,Private Room,76.0,1.0,25.0,2016-05-04,2.06,8.0,283,0.0027397260273972603,0.7753424657534247,Mid-range
224,Beautiful loft,1864,Emma,Bronx,Concourse,40.83419,-73.89333,Entire Home/Apt,330.0,7.0,114.0,2019-07-12,4.87,17.0,246,0.019178082191780823,0.673972602739726,Luxury
653,  Spacious 2BR  ,41027,Sarah,Brooklyn,Greenpoint,40.67281,-73.97814,Entire Home/Apt,121.0,30.0,175.0,2019-07-03,7.63,11.0,109,0.0821917808219178,0.29863013698630136,Mid-range
102,Quiet private room,40008,Unknown,Manhattan,Upper West Side,40.78837,-73.84268,Shared Room,376.0,3.0,312.0,2018-04-08,5.59,10.0,115,0.00821917808219178,0.3150684931506849,Luxury
933,Beautiful loft,56704,Sofia,Staten Island,St. George,40.85299,-73.95665,Private Room,118.0,1.0,139.0,2018-03-23,7.93,3.0,84,0.0027397260273972603,0.23013698630136986,Mid-range
222,  Spacious 2BR  ,87430,Lisa,Staten Island,Stapleton,40.59555,-73.7144,Entire Home/Apt,287.0,73.5,350.0,2013-09-05,1.6,5.0,289,0.20136986301369864,0.7917808219178082,High
559,Cozy apartment near park,57669,David,Manhattan,East Village,40.87042,-73.98003,Entire Home/Apt,257.0,30.0,94.0,2014-09-09,6.82,5.0,336,0.0821917808219178,0.9205479452054794,High
5,Unknown,98912,Unknown,Queens,Flushing,40.62587,-73.83782,Entire Home/Apt,320.0,7.0,329.0,2018-09-03,0.0,19.0,287,0.019178082191780823,0.7863013698630137,Luxury
466,Modern studio,96341,Olivia,Manhattan,Chelsea,40.63326,-73.76885,Entire Home/Apt,60.0,2.0,375.0,,9.23,13.0,91,0.005479452054794521,0.2493150684931507,Budget
53,Unknown,31162,Maria,Staten Island,Tompkinsville,40.89118,-73.83671,Private Room,388.0,3.0,4.0,2011-10-24,8.33,20.0,146,0.00821917808219178,0.4,Luxury
486,Cozy apartment near park,57317,Michael,Staten Island,Stapleton,40.88307,-73.78291,Entire Home/Apt,229.0,1.0,79.0,2016-01-09,2.37,20.0,347,0.0027397260273972603,0.9506849315068493,High
497,Beautiful loft,24791,Olivia,Bronx,Concourse,40.82309,-73.79884,Private Room,134.0,1.0,228.0,2014-12-24,3.69,15.0,245,0.0027397260273972603,0.6712328767123288,Mid-range
156,Cozy apartment near park,16650,Unknown,Brooklyn,Kensington,40.88414,-74.08585,Entire Home/Apt,106.0,7.0,114.0,,3.21,17.0,39,0.019178082191780823,0.10684931506849316,Mid-range
701,Cozy apartment near park,67682,Unknown,Bronx,Riverdale,40.88671,-73.94604,Entire Home/Apt,0.0,5.0,275.0,2011-11-28,7.39,12.0,268,0.0136986301369863,0.7342465753424657,
677,Beautiful loft,54788,Emma,Bronx,Concourse,40.50014,-73.99947,Entire Home/Apt,399.0,73.5,342.0,,5.94,5.0,34,0.20136986301369864,0.09315068493150686,Luxury
249,Modern studio,50592,Sarah,Staten Island,Tompkinsville,40.59249,-74.09711,Entire Home/Apt,438.0,5.0,96.0,2017-09-14,2.51,8.0,330,0.0136986301369863,0.9041095890410958,Luxury
442,Beautiful loft,29910,Sofia,Bronx,Fordham,40.64986,-74.00458,Private Room,133.0,1.0,8.0,2017-01-01,8.21,4.0,348,0.0027397260273972603,0.9534246575342465,Mid-range
966,Modern studio,67385,Sarah,Brooklyn,Bushwick,40.50488,-73.82399,Entire Home/Apt,185.0,73.5,60.0,2011-12-05,9.38,20.0,109,0.20136986301369864,0.29863013698630136,High
118,Quiet private room,3009,Sofia,Queens,Ridgewood,40.76947,-73.85883,Entire Home/Apt,56.0,1.0,96.0,,8.7,7.0,170,0.0027397260273972603,0.4657534246575342,Budget
972,Sunny room in the heart of NYC,75133,David,Brooklyn,Kensington,40.55443,-73.72899,Entire Home/Apt,257.0,3.0,347.0,2016-11-08,5.57,6.0,278,0.00821917808219178,0.7616438356164383,High
369,Quiet private room,85817,Unknown,Staten Island,St. George,40.81981,-74.02053,Shared Room,333.0,7.0,188.0,,2.25,20.0,11,0.019178082191780823,0.030136986301369864,Luxury
292,Sunny room in the heart of NYC,42831,James,Brooklyn,Bushwick,40.76359,-73.97501,Entire Home/Apt,82.0,73.5,388.0,2015-11-07,2.01,15.0,146,0.20136986301369864,0.4,Mid-range
382,Cozy apartment near park,24882,Sarah,Brooklyn,Greenpoint,40.72739,-73.99865,Entire Home/Apt,267.0,3.0,299.0,2012-01-09,7.41,13.0,236,0.00821917808219178,0.6465753424657534,High
631,Unknown,57505,Emma,Brooklyn,Bushwick,40.79276,-73.88749,Shared Room,335.0,7.0,127.0,,1.27,9.0,74,0.019178082191780823,0.20273972602739726,Luxury
201,Sunny room in the heart of NYC,98679,Michael,Manhattan,Chelsea,40.66131,-74.006,Entire Home/Apt,311.0,30.0,227.0,2018-02-28,4.48,1.0,60,0.0821917808219178,0.1643835616438356,Luxury
756,  Spacious 2BR  ,11069,Emma,Bronx,Fordham,40.56957,-73.91931,Shared Room,387.0,1.0,20.0,2015-10-11,1.11,7.0,79,0.0027397260273972603,0.21643835616438356,Luxury
956,Beautiful loft,58748,Maria,Queens,Ridgewood,40.89242,-73.83723,Private Room,483.0,5.0,95.0,,7.44,2.0,116,0.0136986301369863,0.3178082191780822,Luxury
506,Beautiful loft,21732,Lisa,Manhattan,Harlem,40.65098,-74.08946,Entire Home/Apt,386.0,7.0,190.0,2011-04-12,5.82,1.0,244,0.019178082191780823,0.6684931506849315,Luxury
808,Unknown,55005,Sarah,Brooklyn,Williamsburg,40.84346,-74.07803,Shared Room,247.0,3.0,340.0,2013-12-09,9.99,3.0,143,0.00821917808219178,0.3917808219178082,High
341,Unknown,63395,Robert,Queens,Long Island City,40.54774,-73.98911,Entire Home/Apt,360.0,1.0,306.0,,4.37,4.0,132,0.0027397260273972603,0.36164383561643837,Luxury
155,Cozy apartment near park,16117,John,Bronx,Riverdale,40.68208,-73.95595,Entire Home/Apt,351.0,30.0,290.0,2013-06-06,7.74,8.0,293,0.0821917808219178,0.8027397260273973,Luxury
908,Cozy apartment near park,19117,John,Manhattan,Upper West Side,40.67579,-73.99831,Entire Home/Apt,444.0,7.0,201.0,2017-03-03,5.86,16.0,268,0.019178082191780823,0.7342465753424657,Luxury
849,Beautiful loft,38455,Unknown,Brooklyn,Williamsburg,40.54099,-73.95177,Entire Home/Apt,400.0,1.0,310.0,2011-12-09,5.81,19.0,33,0.0027397260273972603,0.09041095890410959,Luxury
770,Unknown,29819,Maria,Bronx,Fordham,40.61368,-74.00373,Entire Home/Apt,349.0,2.0,316.0,2015-12-09,1.53,6.0,283,0.005479452054794521,0.7753424657534247,Luxury
830,Sunny room in the heart of NYC,22616,Sarah,Bronx,Riverdale,40.63507,-74.08676,Entire Home/Apt,171.0,1.0,399.0,,8.63,19.0,15,0.0027397260273972603,0.0410958904109589,High
323,  Spacious 2BR  ,29922,Anna,Manhattan,Upper West Side,40.85935,-74.00797,Private Room,131.0,1.0,166.0,2014-08-02,4.13,3.0,102,0.0027397260273972603,0.27945205479452057,Mid-range
944,Unknown,25818,Daniel,Bronx,Concourse,40.70317,-73.84745,Entire Home/Apt,53.0,73.5,346.0,,0.0,12.0,42,0.20136986301369864,0.11506849315068493,Budget
619,Unknown,5814,David,Manhattan,Midtown,40.60582,-73.90405,Private Room,162.0,73.5,186.0,2016-11-17,8.3,19.0,351,0.20136986301369864,0.9616438356164384,High
83,  Spacious 2BR  ,90742,Chris,Staten Island,??,40.79318,-73.8487,Entire Home/Apt,735.75,73.5,376.0,2016-03-02,5.46,15.0,329,0.20136986301369864,0.9013698630136986,Luxury
616,Modern studio,23671,James,Brooklyn,Bedford-Stuyvesant,40.83002,-73.89939,Private Room,61.0,3.0,42.0,2013-08-02,6.09,1.0,352,0.00821917808219178,0.9643835616438357,Budget
465,  Spacious 2BR  ,93605,Chris,Staten Island,St. George,40.77199,-74.04103,Private Room,458.0,3.0,74.0,2011-10-11,5.03,19.0,352,0.00821917808219178,0.9643835616438357,Luxury
996,Sunny room in the heart of NYC,5598,Maria,Manhattan,East Village,40.77692,-74.05063,Entire Home/Apt,146.0,2.0,390.0,,6.94,7.0,253,0.005479452054794521,0.6931506849315069,Mid-range
334,Unknown,58788,David,Queens,Long Island City,40.56432,-73.88587,Shared Room,115.0,1.0,89.0,2013-08-03,0.42,9.0,162,0.0027397260273972603,0.4438356164383562,Mid-range
11,  Spacious 2BR  ,25931,David,Staten Island,St. George,40.66444,-73.75447,Entire Home/Apt,250.0,1.0,344.0,,3.4,18.0,55,0.0027397260273972603,0.1506849315068493,High
471,Sunny room in the heart of NYC,70479,Robert,Staten Island,Stapleton,40.5254,-73.73645,Entire Home/Apt,94.0,73.5,94.0,2017-12-01,5.57,16.0,274,0.20136986301369864,0.7506849315068493,Mid-range
33,  Spacious 2BR  ,36400,Emma,Queens,Ridgewood,40.69608,-73.92659,Entire Home/Apt,464.0,5.0,325.0,2018-12-05,1.77,20.0,267,0.0136986301369863,0.7315068493150685,Luxury
814,Unknown,96846,David,Brooklyn,Greenpoint,40.57374,-73.84367,Private Room,383.0,1.0,343.0,,2.32,3.0,127,0.0027397260273972603,0.34794520547945207,Luxury
926,  Spacious 2BR  ,15862,Sarah,Bronx,Riverdale,40.55391,-73.86036,Private Room,86.0,1.0,29.0,2018-08-06,9.29,3.0,355,0.0027397260273972603,0.9726027397260274,Mid-range
383,Cozy apartment near park,14936,John,Staten Island,Tompkinsville,40.67998,-73.77687,Private Room,262.0,5.0,95.0,2014-03-03,9.82,14.0,132,0.0136986301369863,0.36164383561643837,High
795,Unknown,32359,Michael,Manhattan,Midtown,40.85006,-74.04093,Entire Home/Apt,70.0,30.0,64.0,2013-12-03,7.71,16.0,352,0.0821917808219178,0.9643835616438357,Budget
588,Unknown,69838,James,Bronx,Mott Haven,40.68141,-73.97183,Entire Home/Apt,219.0,1.0,260.0,2015-02-08,4.94,19.0,24,0.0027397260273972603,0.06575342465753424,High
951,Beautiful loft,10781,James,Manhattan,East Village,40.54711,-73.90534,Shared Room,190.0,3.0,361.0,,4.89,4.0,197,0.00821917808219178,0.5397260273972603,High
960,Modern studio,30864,Michael,Queens,Astoria,40.58761,-73.8129,Entire Home/Apt,129.0,3.0,153.0,2019-07-09,3.04,13.0,90,0.00821917808219178,0.2465753424657534,Mid-range
379,Beautiful loft,57670,Lisa,Staten Island,St. George,40.5082,-74.01671,Private Room,473.0,7.0,399.0,,1.55,10.0,152,0.019178082191780823,0.41643835616438357,Luxury
90,Modern studio,12300,Michael,Queens,Long Island City,40.58039,-74.04445,Private Room,144.0,30.0,13.0,2016-09-19,4.68,3.0,282,0.0821917808219178,0.7726027397260274,Mid-range
214,Cozy apartment near park,94961,Sarah,Bronx,Fordham,40.77416,-73.76573,Private Room,426.0,2.0,275.0,,7.47,11.0,78,0.005479452054794521,0.2136986301369863,Luxury
884,Quiet private room,14875,Olivia,Staten Island,Tompkinsville,40.64652,-73.89387,Entire Home/Apt,412.0,1.0,188.0,2015-03-04,2.19,5.0,88,0.0027397260273972603,0.2410958904109589,Luxury
347,Sunny room in the heart of NYC,75741,Olivia,Bronx,Mott Haven,40.83834,-73.72326,Private Room,44.0,73.5,178.0,,7.81,3.0,313,0.20136986301369864,0.8575342465753425,Budget
664,Unknown,98510,John,Queens,Long Island City,40.8964,-74.00681,Entire Home/Apt,185.0,2.0,395.0,2016-01-05,1.24,7.0,192,0.005479452054794521,0.5260273972602739,High
8,Beautiful loft,10071,David,Queens,Ridgewood,40.62966,-74.09221,Private Room,500.0,5.0,157.0,2014-08-01,9.47,18.0,43,0.0136986301369863,0.1178082191780822,Luxury
652,Beautiful loft,58677,Emma,Queens,Ridgewood,40.69331,-73.9865,Shared Room,120.0,3.0,135.0,2019-04-11,0.0,4.0,257,0.00821917808219178,0.7041095890410959,Mid-range
321,Sunny room in the heart of NYC,7955,Daniel,Queens,Elmhurst,40.71208,-74.06173,Entire Home/Apt,128.0,5.0,389.0,2019-09-08,7.71,7.0,337,0.0136986301369863,0.9232876712328767,Mid-range
188,Sunny room in the heart of NYC,84151,Emma,Bronx,Riverdale,40.84857,-73.93181,Entire Home/Apt,211.0,5.0,190.0,2015-10-10,8.51,19.0,240,0.0136986301369863,0.6575342465753424,High
553,Unknown,5212,Maria,Queens,Flushing,40.80755,-74.03799,Shared Room,287.0,1.0,365.0,,4.33,16.0,41,0.0027397260273972603,0.11232876712328767,High
305,Sunny room in the heart of NYC,34679,Anna,Staten Island,St. George,40.74973,-73.98527,Private Room,-199.0,1.0,64.0,2019-02-28,2.53,1.0,315,0.0027397260273972603,0.863013698630137,
32,Unknown,46508,Chris,Brooklyn,Greenpoint,40.78601,-74.0696,Entire Home/Apt,222.0,2.0,52.0,,7.96,18.0,289,0.005479452054794521,0.7917808219178082,High
860,Unknown,18388,Sofia,Brooklyn,Greenpoint,40.60542,-73.94109,Entire Home/Apt,64.0,73.5,345.0,2019-03-05,1.99,11.0,232,0.20136986301369864,0.6356164383561644,Budget
241,Beautiful loft,24578,Anna,Queens,Long Island City,40.74523,-73.95363,Private Room,167.0,30.0,217.0,2014-07-23,3.66,19.0,205,0.0821917808219178,0.5616438356164384,High
768,Sunny room in the heart of NYC,83327,Emma,Staten Island,Tompkinsville,40.87112,-73.9181,Entire Home/Apt,-214.25,73.5,298.0,2015-09-19,2.0,16.0,26,0.20136986301369864,0.07123287671232877,
175,  Spacious 2BR  ,49418,John,Brooklyn,Williamsburg,40.5462,-73.78605,Private Room,71.0,30.0,250.0,,3.88,6.0,189,0.0821917808219178,0.5178082191780822,Budget
246,Modern studio,86830,Maria,Manhattan,Harlem,40.87472,,Private Room,82.0,1.0,13.0,,1.05,13.0,316,0.0027397260273972603,0.8657534246575342,Mid-range
57,Unknown,92289,Unknown,Staten Island,Tompkinsville,40.51488,-73.70163,Entire Home/Apt,101.0,1.0,49.0,2014-09-05,4.54,18.0,343,0.0027397260273972603,0.9397260273972603,Mid-range
792,Cozy apartment near park,6179,Olivia,Brooklyn,Bushwick,40.77999,-73.83358,Private Room,381.0,1.0,20.0,2013-11-05,0.4,20.0,298,0.0027397260273972603,0.8164383561643835,Luxury
146,Cozy apartment near park,58840,Michael,Manhattan,Chelsea,40.55224,-73.75903,Shared Room,202.0,5.0,349.0,2011-04-01,7.84,15.0,406,0.0136986301369863,1.1123287671232878,High
91,Cozy apartment near park,17912,Olivia,Staten Island,Tompkinsville,40.88895,-73.84306,Private Room,324.0,30.0,238.0,2019-05-06,0.0,14.0,93,0.0821917808219178,0.2547945205479452,Luxury
393,Unknown,57206,Unknown,Staten Island,St. George,40.5685,-73.99359,Private Room,204.0,7.0,184.0,,4.22,14.0,116,0.019178082191780823,0.3178082191780822,High
311,Unknown,9177,Lisa,Bronx,Fordham,40.87447,-73.84449,Entire Home/Apt,180.0,3.0,393.0,2017-12-22,2.58,13.0,37,0.00821917808219178,0.10136986301369863,High
360,  Spacious 2BR  ,27299,David,Bronx,Mott Haven,40.73074,-74.01482,Entire Home/Apt,294.0,30.0,137.0,2019-10-28,9.35,12.0,320,0.0821917808219178,0.8767123287671232,High
94,Unknown,95157,Michael,Bronx,Riverdale,40.61897,-74.07081,Entire Home/Apt,443.0,1.0,80.0,2018-07-16,2.05,11.0,310,0.0027397260273972603,0.8493150684931506,Luxury
732,Unknown,30272,Lisa,Queens,Ridgewood,40.88331,-73.9936,Entire Home/Apt,491.0,30.0,199.0,,3.64,1.0,30,0.0821917808219178,0.0821917808219178,Luxury
791,  Spacious 2BR  ,7731,David,Manhattan,Midtown,40.54026,-74.06708,Private Room,222.0,1.0,76.0,,9.34,1.0,357,0.0027397260273972603,0.9780821917808219,High
